238.47,0.89,QUD5Adc4f224c9591
239.66,0.91,QUD5Adc4f224c9591
239.61,0.85,QUD5Adc4f224c9591
240.2,1.2,QUD5Adc4f224c9591
239.47,0.81,QUD5Adc4f224c9591
239.18,0.25,QUD5Adc4f224c9591
238.5,0.2,QUD5Adc4f224c9591
238.75,0.2,QUD5Adc4f224c9591
238.33,0.2,QUD5Adc4f224c9591
237.52,0.21,QUD5Adc4f224c9591
237.82,0.22,QUD5Adc4f224c9591
238.48,0.21,QUD5Adc4f224c9591
238.82,0.21,QUD5Adc4f224c9591
238.31,0.19,QUD5Adc4f224c9591
238.63,0.23,QUD5Adc4f224c9591
238.95,0.2,QUD5Adc4f224c9591
238.47,0.19,QUD5Adc4f224c9591
238.28,0.19,QUD5Adc4f224c9591
243.28,0.19,QUD5Adc4f224c9591
243.35,0.18,QUD5Adc4f224c9591
243.27,0.19,QUD5Adc4f224c9591
242.18,0.18,QUD5Adc4f224c9591
243.3,0.18,QUD5Adc4f224c9591
242.65,0.13,QUD5Adc4f224c9591
242.86,0.06,QUD5Adc4f224c9591
242.99,0.05,QUD5Adc4f224c9591
242.69,0.02,QUD5Adc4f224c9591
242.85,0.03,QUD5Adc4f224c9591
242.8,0.11,QUD5Adc4f224c9591
242.63,0.1,QUD5Adc4f224c9591
242.51,0.08,QUD5Adc4f224c9591
245.24,0.11,QUD5Adc4f224c9591
0,0.11,QUD5Adc4f224c9591
242.15,0.12,QUD5Adc4f224c9591
208.91,0.2,QUD5Adc4f224c9591
218.2,0.1,QUD5Adc4f224c9591
221.45,0.1,QUD5Adc4f224c9591
221.14,0.1,QUD5Adc4f224c9591
215.96,0.1,QUD5Adc4f224c9591
246.48,0.1,QUD5Adc4f224c9591
246.71,0.12,QUD5Adc4f224c9591
246.93,0.12,QUD5Adc4f224c9591
246.72,0.12,QUD5Adc4f224c9591
246.59,0.08,QUD5Adc4f224c9591
247.12,0.05,QUD5Adc4f224c9591
247.18,0.06,QUD5Adc4f224c9591
245.64,0.08,QUD5Adc4f224c9591
247.74,0.1,QUD5Adc4f224c9591
247.7,0.09,QUD5Adc4f224c9591
247.4,0.1,QUD5Adc4f224c9591
246.96,0.09,QUD5Adc4f224c9591
245.84,0.08,QUD5Adc4f224c9591
246.13,0.1,QUD5Adc4f224c9591
245.57,0.1,QUD5Adc4f224c9591
245.78,0.1,QUD5Adc4f224c9591
245.83,0.1,QUD5Adc4f224c9591
246.53,0.1,QUD5Adc4f224c9591
246.48,0.11,QUD5Adc4f224c9591
247.6,0.11,QUD5Adc4f224c9591
249.12,0.11,QUD5Adc4f224c9591
249.4,0.12,QUD5Adc4f224c9591
249.72,0.11,QUD5Adc4f224c9591
249.76,0.11,QUD5Adc4f224c9591
249.07,0.11,QUD5Adc4f224c9591
251.05,0.11,QUD5Adc4f224c9591
249.96,0.11,QUD5Adc4f224c9591
250.34,0.11,QUD5Adc4f224c9591
250.31,0.11,QUD5Adc4f224c9591
248.94,0.1,QUD5Adc4f224c9591
248.65,0.1,QUD5Adc4f224c9591
249.36,0.07,QUD5Adc4f224c9591
248.65,0.09,QUD5Adc4f224c9591
248.79,0.09,QUD5Adc4f224c9591
248.89,0.04,QUD5Adc4f224c9591
249.24,0.01,QUD5Adc4f224c9591
248.87,0,QUD5Adc4f224c9591
248.54,0.01,QUD5Adc4f224c9591
247.76,0.11,QUD5Adc4f224c9591
248.75,0.11,QUD5Adc4f224c9591
247.88,0.08,QUD5Adc4f224c9591
248.8,0.09,QUD5Adc4f224c9591
247.92,0.2,QUD5Adc4f224c9591
248.64,0.11,QUD5Adc4f224c9591
248.64,0.11,QUD5Adc4f224c9591
